id,name
1788,Pin_DC1 Out-frame connection Lz moment [kN.m]
1789,Pin_DC1 Rx [deg]
1790,Pin_DC1 BodyEndNode pin1 DC1L FX [kN]
1791,Pin_DC1 BodyEndNode pin1 DC1L FY [kN]
1792,Pin_DC1 BodyEndNode pin1 DC1L FZ [kN]
1793,Pin_DC1 BodyEndNode pin2 DC1R FX [kN]
1794,Pin_DC1 BodyEndNode pin2 DC1R FY [kN]
1795,Pin_DC1 BodyEndNode pin2 DC1R FZ [kN]
1796,Pin_DC1 ConnectionNode pin1 DC1L FX [kN]
1797,Pin_DC1 ConnectionNode pin1 DC1L FY [kN]
1798,Pin_DC1 ConnectionNode pin1 DC1L FZ [kN]
1799,Pin_DC1 ConnectionNode pin2 DC1R FX [kN]
1800,Pin_DC1 ConnectionNode pin2 DC1R FY [kN]
1801,Pin_DC1 ConnectionNode pin2 DC1R FZ [kN]
1802,Pin_DC1 BodyEndNode pin1 DC1L FYZ [kN]
1803,Pin_DC1 BodyEndNode pin2 DC1R FYZ [kN]
1804,Pin_DC1 ConnectionNode pin1 DC1L FYZ [kN]
1805,Pin_DC1 ConnectionNode pin2 DC1R FYZ [kN]
1806,Pin_DC1 BodyEndNode pin1 DC1L FYZ 000deg [kN]
1807,Pin_DC1 BodyEndNode pin2 DC1R FYZ 000deg [kN]
1808,Pin_DC1 BodyEndNode pin1 DC1L FYZ 015deg [kN]
1809,Pin_DC1 BodyEndNode pin2 DC1R FYZ 015deg [kN]
1810,Pin_DC1 BodyEndNode pin1 DC1L FYZ 030deg [kN]
1811,Pin_DC1 BodyEndNode pin2 DC1R FYZ 030deg [kN]
1812,Pin_DC1 BodyEndNode pin1 DC1L FYZ 045deg [kN]
1813,Pin_DC1 BodyEndNode pin2 DC1R FYZ 045deg [kN]
1814,Pin_DC1 BodyEndNode pin1 DC1L FYZ 060deg [kN]
1815,Pin_DC1 BodyEndNode pin2 DC1R FYZ 060deg [kN]
1816,Pin_DC1 BodyEndNode pin1 DC1L FYZ 075deg [kN]
1817,Pin_DC1 BodyEndNode pin2 DC1R FYZ 075deg [kN]
1818,Pin_DC1 BodyEndNode pin1 DC1L FYZ 090deg [kN]
1819,Pin_DC1 BodyEndNode pin2 DC1R FYZ 090deg [kN]
1820,Pin_DC1 BodyEndNode pin1 DC1L FYZ 105deg [kN]
1821,Pin_DC1 BodyEndNode pin2 DC1R FYZ 105deg [kN]
1822,Pin_DC1 BodyEndNode pin1 DC1L FYZ 120deg [kN]
1823,Pin_DC1 BodyEndNode pin2 DC1R FYZ 120deg [kN]
1824,Pin_DC1 BodyEndNode pin1 DC1L FYZ 135deg [kN]
1825,Pin_DC1 BodyEndNode pin2 DC1R FYZ 135deg [kN]
1826,Pin_DC1 BodyEndNode pin1 DC1L FYZ 150deg [kN]
1827,Pin_DC1 BodyEndNode pin2 DC1R FYZ 150deg [kN]
1828,Pin_DC1 BodyEndNode pin1 DC1L FYZ 165deg [kN]
1829,Pin_DC1 BodyEndNode pin2 DC1R FYZ 165deg [kN]
1830,Pin_TC2 In-frame connection Lx force [kN]
1831,Pin_TC2 In-frame connection Ly force [kN]
1832,Pin_TC2 In-frame connection Lz force [kN]
1833,Pin_TC2 In-frame connection Lx moment [kN.m]
1834,Pin_TC2 In-frame connection Ly moment [kN.m]
1835,Pin_TC2 In-frame connection Lz moment [kN.m]
1836,Pin_TC2 Out-frame connection Lx force [kN]
1837,Pin_TC2 Out-frame connection Ly force [kN]
1838,Pin_TC2 Out-frame connection Lz force [kN]
1839,Pin_TC2 Out-frame connection Lx moment [kN.m]
1840,Pin_TC2 Out-frame connection Ly moment [kN.m]
1841,Pin_TC2 Out-frame connection Lz moment [kN.m]
1842,Pin_TC2 Rx [deg]
1843,Pin_TC2 BodyEndNode pin1 TC2L FX [kN]
1844,Pin_TC2 BodyEndNode pin1 TC2L FY [kN]
1845,Pin_TC2 BodyEndNode pin1 TC2L FZ [kN]
1846,Pin_TC2 BodyEndNode pin2 TC2R FX [kN]
1847,Pin_TC2 BodyEndNode pin2 TC2R FY [kN]
1848,Pin_TC2 BodyEndNode pin2 TC2R FZ [kN]
1849,Pin_TC2 ConnectionNode pin1 TC2L FX [kN]
1850,Pin_TC2 ConnectionNode pin1 TC2L FY [kN]
1851,Pin_TC2 ConnectionNode pin1 TC2L FZ [kN]
1852,Pin_TC2 ConnectionNode pin2 TC2R FX [kN]
1853,Pin_TC2 ConnectionNode pin2 TC2R FY [kN]
1854,Pin_TC2 ConnectionNode pin2 TC2R FZ [kN]
1855,Pin_TC2 BodyEndNode pin1 TC2L FYZ [kN]
1856,Pin_TC2 BodyEndNode pin2 TC2R FYZ [kN]
1857,Pin_TC2 ConnectionNode pin1 TC2L FYZ [kN]
1858,Pin_TC2 ConnectionNode pin2 TC2R FYZ [kN]
1859,Pin_TC2 BodyEndNode pin1 TC2L FYZ 000deg [kN]
1860,Pin_TC2 BodyEndNode pin2 TC2R FYZ 000deg [kN]
1861,Pin_TC2 BodyEndNode pin1 TC2L FYZ 015deg [kN]
1862,Pin_TC2 BodyEndNode pin2 TC2R FYZ 015deg [kN]
1863,Pin_TC2 BodyEndNode pin1 TC2L FYZ 030deg [kN]
1864,Pin_TC2 BodyEndNode pin2 TC2R FYZ 030deg [kN]
1865,Pin_TC2 BodyEndNode pin1 TC2L FYZ 045deg [kN]
1866,Pin_TC2 BodyEndNode pin2 TC2R FYZ 045deg [kN]
1867,Pin_TC2 BodyEndNode pin1 TC2L FYZ 060deg [kN]
1868,Pin_TC2 BodyEndNode pin2 TC2R FYZ 060deg [kN]
1869,Pin_TC2 BodyEndNode pin1 TC2L FYZ 075deg [kN]
1870,Pin_TC2 BodyEndNode pin2 TC2R FYZ 075deg [kN]
1871,Pin_TC2 BodyEndNode pin1 TC2L FYZ 090deg [kN]
1872,Pin_TC2 BodyEndNode pin2 TC2R FYZ 090deg [kN]
1873,Pin_TC2 BodyEndNode pin1 TC2L FYZ 105deg [kN]
1874,Pin_TC2 BodyEndNode pin2 TC2R FYZ 105deg [kN]
1875,Pin_TC2 BodyEndNode pin1 TC2L FYZ 120deg [kN]
1876,Pin_TC2 BodyEndNode pin2 TC2R FYZ 120deg [kN]
1877,Pin_TC2 BodyEndNode pin1 TC2L FYZ 135deg [kN]
1878,Pin_TC2 BodyEndNode pin2 TC2R FYZ 135deg [kN]
1879,Pin_TC2 BodyEndNode pin1 TC2L FYZ 150deg [kN]
1880,Pin_TC2 BodyEndNode pin2 TC2R FYZ 150deg [kN]
1881,Pin_TC2 BodyEndNode pin1 TC2L FYZ 165deg [kN]
1882,Pin_TC2 BodyEndNode pin2 TC2R FYZ 165deg [kN]
1883,Pin_DC2 In-frame connection Lx force [kN]
1884,Pin_DC2 In-frame connection Ly force [kN]
1885,Pin_DC2 In-frame connection Lz force [kN]
1886,Pin_DC2 In-frame connection Lx moment [kN.m]
1887,Pin_DC2 In-frame connection Ly moment [kN.m]
1888,Pin_DC2 In-frame connection Lz moment [kN.m]
1889,Pin_DC2 Out-frame connection Lx force [kN]
1890,Pin_DC2 Out-frame connection Ly force [kN]
1891,Pin_DC2 Out-frame connection Lz force [kN]
1892,Pin_DC2 Out-frame connection Lx moment [kN.m]
1893,Pin_DC2 Out-frame connection Ly moment [kN.m]
1894,Pin_DC2 Out-frame connection Lz moment [kN.m]
1895,Pin_DC2 Rx [deg]
1896,Pin_DC2 BodyEndNode pin1 DC2L FX [kN]
1897,Pin_DC2 BodyEndNode pin1 DC2L FY [kN]
1898,Pin_DC2 BodyEndNode pin1 DC2L FZ [kN]
1899,Pin_DC2 BodyEndNode pin2 DC2R FX [kN]
1900,Pin_DC2 BodyEndNode pin2 DC2R FY [kN]
1901,Pin_DC2 BodyEndNode pin2 DC2R FZ [kN]
1902,Pin_DC2 ConnectionNode pin1 DC2L FX [kN]
1903,Pin_DC2 ConnectionNode pin1 DC2L FY [kN]
1904,Pin_DC2 ConnectionNode pin1 DC2L FZ [kN]
1905,Pin_DC2 ConnectionNode pin2 DC2R FX [kN]
1906,Pin_DC2 ConnectionNode pin2 DC2R FY [kN]
1907,Pin_DC2 ConnectionNode pin2 DC2R FZ [kN]
1908,Pin_DC2 BodyEndNode pin1 DC2L FYZ [kN]
1909,Pin_DC2 BodyEndNode pin2 DC2R FYZ [kN]
1910,Pin_DC2 ConnectionNode pin1 DC2L FYZ [kN]
1911,Pin_DC2 ConnectionNode pin2 DC2R FYZ [kN]
1912,Pin_DC2 BodyEndNode pin1 DC2L FYZ 000deg [kN]
1913,Pin_DC2 BodyEndNode pin2 DC2R FYZ 000deg [kN]
1914,Pin_DC2 BodyEndNode pin1 DC2L FYZ 015deg [kN]
1915,Pin_DC2 BodyEndNode pin2 DC2R FYZ 015deg [kN]
1916,Pin_DC2 BodyEndNode pin1 DC2L FYZ 030deg [kN]
1917,Pin_DC2 BodyEndNode pin2 DC2R FYZ 030deg [kN]
1918,Pin_DC2 BodyEndNode pin1 DC2L FYZ 045deg [kN]
1919,Pin_DC2 BodyEndNode pin2 DC2R FYZ 045deg [kN]
1920,Pin_DC2 BodyEndNode pin1 DC2L FYZ 060deg [kN]
1921,Pin_DC2 BodyEndNode pin2 DC2R FYZ 060deg [kN]
1922,Pin_DC2 BodyEndNode pin1 DC2L FYZ 075deg [kN]
1923,Pin_DC2 BodyEndNode pin2 DC2R FYZ 075deg [kN]
1924,Pin_DC2 BodyEndNode pin1 DC2L FYZ 090deg [kN]
1925,Pin_DC2 BodyEndNode pin2 DC2R FYZ 090deg [kN]
1926,Pin_DC2 BodyEndNode pin1 DC2L FYZ 105deg [kN]
1927,Pin_DC2 BodyEndNode pin2 DC2R FYZ 105deg [kN]
1928,Pin_DC2 BodyEndNode pin1 DC2L FYZ 120deg [kN]
1929,Pin_DC2 BodyEndNode pin2 DC2R FYZ 120deg [kN]
1930,Pin_DC2 BodyEndNode pin1 DC2L FYZ 135deg [kN]
1931,Pin_DC2 BodyEndNode pin2 DC2R FYZ 135deg [kN]
1932,Pin_DC2 BodyEndNode pin1 DC2L FYZ 150deg [kN]
1933,Pin_DC2 BodyEndNode pin2 DC2R FYZ 150deg [kN]
1934,Pin_DC2 BodyEndNode pin1 DC2L FYZ 165deg [kN]
1935,Pin_DC2 BodyEndNode pin2 DC2R FYZ 165deg [kN]
1936,Pin_TC3 In-frame connection Lx force [kN]
1937,Pin_TC3 In-frame connection Ly force [kN]
1938,Pin_TC3 In-frame connection Lz force [kN]
1939,Pin_TC3 In-frame connection Lx moment [kN.m]
1940,Pin_TC3 In-frame connection Ly moment [kN.m]
1941,Pin_TC3 In-frame connection Lz moment [kN.m]
1942,Pin_TC3 Out-frame connection Lx force [kN]
1943,Pin_TC3 Out-frame connection Ly force [kN]
1944,Pin_TC3 Out-frame connection Lz force [kN]
1945,Pin_TC3 Out-frame connection Lx moment [kN.m]
1946,Pin_TC3 Out-frame connection Ly moment [kN.m]
1947,Pin_TC3 Out-frame connection Lz moment [kN.m]
1948,Pin_TC3 Rx [deg]
1949,Pin_TC3 BodyEndNode pin1 TC3L FX [kN]
1950,Pin_TC3 BodyEndNode pin1 TC3L FY [kN]
1951,Pin_TC3 BodyEndNode pin1 TC3L FZ [kN]
1952,Pin_TC3 BodyEndNode pin2 TC3R FX [kN]
1953,Pin_TC3 BodyEndNode pin2 TC3R FY [kN]
1954,Pin_TC3 BodyEndNode pin2 TC3R FZ [kN]
1955,Pin_TC3 ConnectionNode pin1 TC3L FX [kN]
1956,Pin_TC3 ConnectionNode pin1 TC3L FY [kN]
1957,Pin_TC3 ConnectionNode pin1 TC3L FZ [kN]
1958,Pin_TC3 ConnectionNode pin2 TC3R FX [kN]
1959,Pin_TC3 ConnectionNode pin2 TC3R FY [kN]
1960,Pin_TC3 ConnectionNode pin2 TC3R FZ [kN]
1961,Pin_TC3 BodyEndNode pin1 TC3L FYZ [kN]
1962,Pin_TC3 BodyEndNode pin2 TC3R FYZ [kN]
1963,Pin_TC3 ConnectionNode pin1 TC3L FYZ [kN]
1964,Pin_TC3 ConnectionNode pin2 TC3R FYZ [kN]
1965,Pin_TC3 BodyEndNode pin1 TC3L FYZ 000deg [kN]
1966,Pin_TC3 BodyEndNode pin2 TC3R FYZ 000deg [kN]
1967,Pin_TC3 BodyEndNode pin1 TC3L FYZ 015deg [kN]
1968,Pin_TC3 BodyEndNode pin2 TC3R FYZ 015deg [kN]
1969,Pin_TC3 BodyEndNode pin1 TC3L FYZ 030deg [kN]
1970,Pin_TC3 BodyEndNode pin2 TC3R FYZ 030deg [kN]
1971,Pin_TC3 BodyEndNode pin1 TC3L FYZ 045deg [kN]
1972,Pin_TC3 BodyEndNode pin2 TC3R FYZ 045deg [kN]
1973,Pin_TC3 BodyEndNode pin1 TC3L FYZ 060deg [kN]
1974,Pin_TC3 BodyEndNode pin2 TC3R FYZ 060deg [kN]
1975,Pin_TC3 BodyEndNode pin1 TC3L FYZ 075deg [kN]
1976,Pin_TC3 BodyEndNode pin2 TC3R FYZ 075deg [kN]
1977,Pin_TC3 BodyEndNode pin1 TC3L FYZ 090deg [kN]
1978,Pin_TC3 BodyEndNode pin2 TC3R FYZ 090deg [kN]
1979,Pin_TC3 BodyEndNode pin1 TC3L FYZ 105deg [kN]
1980,Pin_TC3 BodyEndNode pin2 TC3R FYZ 105deg [kN]
1981,Pin_TC3 BodyEndNode pin1 TC3L FYZ 120deg [kN]
1982,Pin_TC3 BodyEndNode pin2 TC3R FYZ 120deg [kN]
1983,Pin_TC3 BodyEndNode pin1 TC3L FYZ 135deg [kN]
1984,Pin_TC3 BodyEndNode pin2 TC3R FYZ 135deg [kN]
1985,Pin_TC3 BodyEndNode pin1 TC3L FYZ 150deg [kN]
1986,Pin_TC3 BodyEndNode pin2 TC3R FYZ 150deg [kN]
1987,Pin_TC3 BodyEndNode pin1 TC3L FYZ 165deg [kN]
1988,Pin_TC3 BodyEndNode pin2 TC3R FYZ 165deg [kN]
1989,Pin_DC3 In-frame connection Lx force [kN]
1990,Pin_DC3 In-frame connection Ly force [kN]
1991,Pin_DC3 In-frame connection Lz force [kN]
1992,Pin_DC3 In-frame connection Lx moment [kN.m]
1993,Pin_DC3 In-frame connection Ly moment [kN.m]
1994,Pin_DC3 In-frame connection Lz moment [kN.m]
1995,Pin_DC3 Out-frame connection Lx force [kN]
1996,Pin_DC3 Out-frame connection Ly force [kN]
1997,Pin_DC3 Out-frame connection Lz force [kN]
1998,Pin_DC3 Out-frame connection Lx moment [kN.m]
1999,Pin_DC3 Out-frame connection Ly moment [kN.m]
2000,Pin_DC3 Out-frame connection Lz moment [kN.m]
2001,Pin_DC3 Rx [deg]
2002,Pin_DC3 BodyEndNode pin1 DC3L FX [kN]
2003,Pin_DC3 BodyEndNode pin1 DC3L FY [kN]
2004,Pin_DC3 BodyEndNode pin1 DC3L FZ [kN]
2005,Pin_DC3 BodyEndNode pin2 DC3R FX [kN]
2006,Pin_DC3 BodyEndNode pin2 DC3R FY [kN]
2007,Pin_DC3 BodyEndNode pin2 DC3R FZ [kN]
2008,Pin_DC3 ConnectionNode pin1 DC3L FX [kN]
2009,Pin_DC3 ConnectionNode pin1 DC3L FY [kN]
2010,Pin_DC3 ConnectionNode pin1 DC3L FZ [kN]
2011,Pin_DC3 ConnectionNode pin2 DC3R FX [kN]
2012,Pin_DC3 ConnectionNode pin2 DC3R FY [kN]
2013,Pin_DC3 ConnectionNode pin2 DC3R FZ [kN]
2014,Pin_DC3 BodyEndNode pin1 DC3L FYZ [kN]
2015,Pin_DC3 BodyEndNode pin2 DC3R FYZ [kN]
2016,Pin_DC3 ConnectionNode pin1 DC3L FYZ [kN]
2017,Pin_DC3 ConnectionNode pin2 DC3R FYZ [kN]
2018,Pin_DC3 BodyEndNode pin1 DC3L FYZ 000deg [kN]
2019,Pin_DC3 BodyEndNode pin2 DC3R FYZ 000deg [kN]
2020,Pin_DC3 BodyEndNode pin1 DC3L FYZ 015deg [kN]
2021,Pin_DC3 BodyEndNode pin2 DC3R FYZ 015deg [kN]
2022,Pin_DC3 BodyEndNode pin1 DC3L FYZ 030deg [kN]
2023,Pin_DC3 BodyEndNode pin2 DC3R FYZ 030deg [kN]
2024,Pin_DC3 BodyEndNode pin1 DC3L FYZ 045deg [kN]
2025,Pin_DC3 BodyEndNode pin2 DC3R FYZ 045deg [kN]
2026,Pin_DC3 BodyEndNode pin1 DC3L FYZ 060deg [kN]
2027,Pin_DC3 BodyEndNode pin2 DC3R FYZ 060deg [kN]
2028,Pin_DC3 BodyEndNode pin1 DC3L FYZ 075deg [kN]
2029,Pin_DC3 BodyEndNode pin2 DC3R FYZ 075deg [kN]
2030,Pin_DC3 BodyEndNode pin1 DC3L FYZ 090deg [kN]
2031,Pin_DC3 BodyEndNode pin2 DC3R FYZ 090deg [kN]
2032,Pin_DC3 BodyEndNode pin1 DC3L FYZ 105deg [kN]
2033,Pin_DC3 BodyEndNode pin2 DC3R FYZ 105deg [kN]
2034,Pin_DC3 BodyEndNode pin1 DC3L FYZ 120deg [kN]
2035,Pin_DC3 BodyEndNode pin2 DC3R FYZ 120deg [kN]
2036,Pin_DC3 BodyEndNode pin1 DC3L FYZ 135deg [kN]
2037,Pin_DC3 BodyEndNode pin2 DC3R FYZ 135deg [kN]
2038,Pin_DC3 BodyEndNode pin1 DC3L FYZ 150deg [kN]
2039,Pin_DC3 BodyEndNode pin2 DC3R FYZ 150deg [kN]
2040,Pin_DC3 BodyEndNode pin1 DC3L FYZ 165deg [kN]
2041,Pin_DC3 BodyEndNode pin2 DC3R FYZ 165deg [kN]
2042,Pin_LC1 In-frame connection Lx force [kN]
2043,Pin_LC1 In-frame connection Ly force [kN]
2044,Pin_LC1 In-frame connection Lz force [kN]
2045,Pin_LC1 In-frame connection Lx moment [kN.m]
2046,Pin_LC1 In-frame connection Ly moment [kN.m]
2047,Pin_LC1 In-frame connection Lz moment [kN.m]
2048,Pin_LC1 Out-frame connection Lx force [kN]
2049,Pin_LC1 Out-frame connection Ly force [kN]
2050,Pin_LC1 Out-frame connection Lz force [kN]
2051,Pin_LC1 Out-frame connection Lx moment [kN.m]
2052,Pin_LC1 Out-frame connection Ly moment [kN.m]
2053,Pin_LC1 Out-frame connection Lz moment [kN.m]
2054,Pin_LC1 Rx [deg]
2055,Pin_LC1 BodyEndNode pin1 LC1B FX [kN]
2056,Pin_LC1 BodyEndNode pin1 LC1B FY [kN]
2057,Pin_LC1 BodyEndNode pin1 LC1B FZ [kN]
2058,Pin_LC1 BodyEndNode pin2 LC1T FX [kN]
2059,Pin_LC1 BodyEndNode pin2 LC1T FY [kN]
2060,Pin_LC1 BodyEndNode pin2 LC1T FZ [kN]
2061,Pin_LC1 ConnectionNode pin1 LC1B FX [kN]
2062,Pin_LC1 ConnectionNode pin1 LC1B FY [kN]
2063,Pin_LC1 ConnectionNode pin1 LC1B FZ [kN]
2064,Pin_LC1 ConnectionNode pin2 LC1T FX [kN]
2065,Pin_LC1 ConnectionNode pin2 LC1T FY [kN]
2066,Pin_LC1 ConnectionNode pin2 LC1T FZ [kN]
2067,Pin_LC1 BodyEndNode pin1 LC1B FYZ [kN]
2068,Pin_LC1 BodyEndNode pin2 LC1T FYZ [kN]
2069,Pin_LC1 ConnectionNode pin1 LC1B FYZ [kN]
2070,Pin_LC1 ConnectionNode pin2 LC1T FYZ [kN]
2071,Pin_LC1 BodyEndNode pin1 LC1B FYZ 000deg [kN]
2072,Pin_LC1 BodyEndNode pin2 LC1T FYZ 000deg [kN]
2073,Pin_LC1 BodyEndNode pin1 LC1B FYZ 015deg [kN]
2074,Pin_LC1 BodyEndNode pin2 LC1T FYZ 015deg [kN]
2075,Pin_LC1 BodyEndNode pin1 LC1B FYZ 030deg [kN]
2076,Pin_LC1 BodyEndNode pin2 LC1T FYZ 030deg [kN]
2077,Pin_LC1 BodyEndNode pin1 LC1B FYZ 045deg [kN]
2078,Pin_LC1 BodyEndNode pin2 LC1T FYZ 045deg [kN]
2079,Pin_LC1 BodyEndNode pin1 LC1B FYZ 060deg [kN]
2080,Pin_LC1 BodyEndNode pin2 LC1T FYZ 060deg [kN]
2081,Pin_LC1 BodyEndNode pin1 LC1B FYZ 075deg [kN]
2082,Pin_LC1 BodyEndNode pin2 LC1T FYZ 075deg [kN]
2083,Pin_LC1 BodyEndNode pin1 LC1B FYZ 090deg [kN]
2084,Pin_LC1 BodyEndNode pin2 LC1T FYZ 090deg [kN]
2085,Pin_LC1 BodyEndNode pin1 LC1B FYZ 105deg [kN]
2086,Pin_LC1 BodyEndNode pin2 LC1T FYZ 105deg [kN]
2087,Pin_LC1 BodyEndNode pin1 LC1B FYZ 120deg [kN]
2088,Pin_LC1 BodyEndNode pin2 LC1T FYZ 120deg [kN]
2089,Pin_LC1 BodyEndNode pin1 LC1B FYZ 135deg [kN]
2090,Pin_LC1 BodyEndNode pin2 LC1T FYZ 135deg [kN]
2091,Pin_LC1 BodyEndNode pin1 LC1B FYZ 150deg [kN]
2092,Pin_LC1 BodyEndNode pin2 LC1T FYZ 150deg [kN]
2093,Pin_LC1 BodyEndNode pin1 LC1B FYZ 165deg [kN]
2094,Pin_LC1 BodyEndNode pin2 LC1T FYZ 165deg [kN]
2095,Pin_LC2 In-frame connection Lx force [kN]
2096,Pin_LC2 In-frame connection Ly force [kN]
2097,Pin_LC2 In-frame connection Lz force [kN]
2098,Pin_LC2 In-frame connection Lx moment [kN.m]
2099,Pin_LC2 In-frame connection Ly moment [kN.m]
2100,Pin_LC2 In-frame connection Lz moment [kN.m]
2101,Pin_LC2 Out-frame connection Lx force [kN]
2102,Pin_LC2 Out-frame connection Ly force [kN]
2103,Pin_LC2 Out-frame connection Lz force [kN]
2104,Pin_LC2 Out-frame connection Lx moment [kN.m]
2105,Pin_LC2 Out-frame connection Ly moment [kN.m]
2106,Pin_LC2 Out-frame connection Lz moment [kN.m]
2107,Pin_LC2 Rx [deg]
2108,Pin_LC2 BodyEndNode pin1 LC2B FX [kN]
2109,Pin_LC2 BodyEndNode pin1 LC2B FY [kN]
2110,Pin_LC2 BodyEndNode pin1 LC2B FZ [kN]
2111,Pin_LC2 BodyEndNode pin2 LC2T FX [kN]
2112,Pin_LC2 BodyEndNode pin2 LC2T FY [kN]
2113,Pin_LC2 BodyEndNode pin2 LC2T FZ [kN]
2114,Pin_LC2 ConnectionNode pin1 LC2B FX [kN]
2115,Pin_LC2 ConnectionNode pin1 LC2B FY [kN]
2116,Pin_LC2 ConnectionNode pin1 LC2B FZ [kN]
2117,Pin_LC2 ConnectionNode pin2 LC2T FX [kN]
2118,Pin_LC2 ConnectionNode pin2 LC2T FY [kN]
2119,Pin_LC2 ConnectionNode pin2 LC2T FZ [kN]
2120,Pin_LC2 BodyEndNode pin1 LC2B FYZ [kN]
2121,Pin_LC2 BodyEndNode pin2 LC2T FYZ [kN]
2122,Pin_LC2 ConnectionNode pin1 LC2B FYZ [kN]
2123,Pin_LC2 ConnectionNode pin2 LC2T FYZ [kN]
2124,Pin_LC2 BodyEndNode pin1 LC2B FYZ 000deg [kN]
2125,Pin_LC2 BodyEndNode pin2 LC2T FYZ 000deg [kN]
2126,Pin_LC2 BodyEndNode pin1 LC2B FYZ 015deg [kN]
2127,Pin_LC2 BodyEndNode pin2 LC2T FYZ 015deg [kN]
2128,Pin_LC2 BodyEndNode pin1 LC2B FYZ 030deg [kN]
2129,Pin_LC2 BodyEndNode pin2 LC2T FYZ 030deg [kN]
2130,Pin_LC2 BodyEndNode pin1 LC2B FYZ 045deg [kN]
2131,Pin_LC2 BodyEndNode pin2 LC2T FYZ 045deg [kN]
2132,Pin_LC2 BodyEndNode pin1 LC2B FYZ 060deg [kN]
2133,Pin_LC2 BodyEndNode pin2 LC2T FYZ 060deg [kN]
2134,Pin_LC2 BodyEndNode pin1 LC2B FYZ 075deg [kN]
2135,Pin_LC2 BodyEndNode pin2 LC2T FYZ 075deg [kN]
2136,Pin_LC2 BodyEndNode pin1 LC2B FYZ 090deg [kN]
2137,Pin_LC2 BodyEndNode pin2 LC2T FYZ 090deg [kN]
2138,Pin_LC2 BodyEndNode pin1 LC2B FYZ 105deg [kN]
2139,Pin_LC2 BodyEndNode pin2 LC2T FYZ 105deg [kN]
2140,Pin_LC2 BodyEndNode pin1 LC2B FYZ 120deg [kN]
2141,Pin_LC2 BodyEndNode pin2 LC2T FYZ 120deg [kN]
2142,Pin_LC2 BodyEndNode pin1 LC2B FYZ 135deg [kN]
2143,Pin_LC2 BodyEndNode pin2 LC2T FYZ 135deg [kN]
2144,Pin_LC2 BodyEndNode pin1 LC2B FYZ 150deg [kN]
2145,Pin_LC2 BodyEndNode pin2 LC2T FYZ 150deg [kN]
2146,Pin_LC2 BodyEndNode pin1 LC2B FYZ 165deg [kN]
2147,Pin_LC2 BodyEndNode pin2 LC2T FYZ 165deg [kN]
2148,Pin_LC4 In-frame connection Lx force [kN]
2149,Pin_LC4 In-frame connection Ly force [kN]
2150,Pin_LC4 In-frame connection Lz force [kN]
2151,Pin_LC4 In-frame connection Lx moment [kN.m]
2152,Pin_LC4 In-frame connection Ly moment [kN.m]
2153,Pin_LC4 In-frame connection Lz moment [kN.m]
2154,Pin_LC4 Out-frame connection Lx force [kN]
2155,Pin_LC4 Out-frame connection Ly force [kN]
2156,Pin_LC4 Out-frame connection Lz force [kN]
2157,Pin_LC4 Out-frame connection Lx moment [kN.m]
2158,Pin_LC4 Out-frame connection Ly moment [kN.m]
2159,Pin_LC4 Out-frame connection Lz moment [kN.m]
2160,Pin_LC4 Rx [deg]
2161,Pin_LC4 BodyEndNode pin1 LC4B FX [kN]
2162,Pin_LC4 BodyEndNode pin1 LC4B FY [kN]
2163,Pin_LC4 BodyEndNode pin1 LC4B FZ [kN]
2164,Pin_LC4 BodyEndNode pin2 LC4T FX [kN]
2165,Pin_LC4 BodyEndNode pin2 LC4T FY [kN]
2166,Pin_LC4 BodyEndNode pin2 LC4T FZ [kN]
2167,Pin_LC4 ConnectionNode pin1 LC4B FX [kN]
2168,Pin_LC4 ConnectionNode pin1 LC4B FY [kN]
2169,Pin_LC4 ConnectionNode pin1 LC4B FZ [kN]
2170,Pin_LC4 ConnectionNode pin2 LC4T FX [kN]
2171,Pin_LC4 ConnectionNode pin2 LC4T FY [kN]
2172,Pin_LC4 ConnectionNode pin2 LC4T FZ [kN]
2173,Pin_LC4 BodyEndNode pin1 LC4B FYZ [kN]
2174,Pin_LC4 BodyEndNode pin2 LC4T FYZ [kN]
2175,Pin_LC4 ConnectionNode pin1 LC4B FYZ [kN]
2176,Pin_LC4 ConnectionNode pin2 LC4T FYZ [kN]
2177,Pin_LC4 BodyEndNode pin1 LC4B FYZ 000deg [kN]
2178,Pin_LC4 BodyEndNode pin2 LC4T FYZ 000deg [kN]
2179,Pin_LC4 BodyEndNode pin1 LC4B FYZ 015deg [kN]
2180,Pin_LC4 BodyEndNode pin2 LC4T FYZ 015deg [kN]
2181,Pin_LC4 BodyEndNode pin1 LC4B FYZ 030deg [kN]
2182,Pin_LC4 BodyEndNode pin2 LC4T FYZ 030deg [kN]
2183,Pin_LC4 BodyEndNode pin1 LC4B FYZ 045deg [kN]
2184,Pin_LC4 BodyEndNode pin2 LC4T FYZ 045deg [kN]
2185,Pin_LC4 BodyEndNode pin1 LC4B FYZ 060deg [kN]
2186,Pin_LC4 BodyEndNode pin2 LC4T FYZ 060deg [kN]
2187,Pin_LC4 BodyEndNode pin1 LC4B FYZ 075deg [kN]
2188,Pin_LC4 BodyEndNode pin2 LC4T FYZ 075deg [kN]
2189,Pin_LC4 BodyEndNode pin1 LC4B FYZ 090deg [kN]
2190,Pin_LC4 BodyEndNode pin2 LC4T FYZ 090deg [kN]
2191,Pin_LC4 BodyEndNode pin1 LC4B FYZ 105deg [kN]
